hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone_number,credit_card,total_stay_duration
Resort Hotel,0,57,2015,7,30,21,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,151.86,0,0,Check-Out,28/07/15,Michael Tucker,Tucker_Michael@protonmail.com,564-116-1057,************5261,7
Resort Hotel,0,102,2015,7,30,21,2,5,3,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,149.0,0,Transient,95.57,0,1,Check-Out,28/07/15,Alyssa Ward,Ward.Alyssa@yandex.com,382-120-6226,************8516,7
Resort Hotel,0,108,2015,7,30,21,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,112.05,0,1,Check-Out,29/07/15,Craig Stanley,Stanley_Craig@verizon.com,732-861-7421,************7575,8
Resort Hotel,0,28,2015,7,30,21,2,7,2,1,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,149.0,0,Transient,160.0,0,1,Check-Out,30/07/15,Eric Johns,Eric_Johns@protonmail.com,809-220-6576,************3149,9
Resort Hotel,0,29,2015,7,30,21,2,8,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,149.0,0,Transient,103.18,0,1,Check-Out,31/07/15,Mark Chan,MChan@att.com,536-320-8204,************1088,10
Resort Hotel,0,0,2015,7,30,22,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,153.0,1,0,Check-Out,23/07/15,Latoya Frank,Latoya_F@hotmail.com,532-648-8363,************7321,1
Resort Hotel,1,96,2015,7,30,22,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,119.75,0,1,Canceled,22/04/15,Oscar Medina,Oscar_M@hotmail.com,445-544-9866,************3998,4
Resort Hotel,1,44,2015,7,30,22,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,135.0,0,1,Canceled,9/6/2015,Stephanie Lamb,Stephanie.Lamb@yahoo.com,942-151-3795,************2970,4
Resort Hotel,0,44,2015,7,30,22,0,4,2,1,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,149.0,0,Transient,167.69,0,1,Check-Out,26/07/15,Chad Rice,CRice@yandex.com,573-902-5926,************5601,4
Resort Hotel,1,44,2015,7,30,22,0,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,149.0,0,Transient,195.0,0,1,Canceled,9/6/2015,David Young,Young_David@verizon.com,689-121-9575,************7429,4
Resort Hotel,1,44,2015,7,30,22,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,135.0,0,1,Canceled,9/6/2015,Shannon Walters,Shannon.W28@hotmail.com,930-958-8273,************1866,4
Resort Hotel,1,41,2015,7,30,22,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,178.4,0,0,Canceled,29/06/15,Sydney Garcia,Garcia_Sydney@xfinity.com,254-025-2090,************6598,5
Resort Hotel,0,16,2015,7,30,23,0,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,I,0,No Deposit,242.0,149.0,0,Transient,0.0,0,0,Check-Out,23/07/15,Chase Perry,ChasePerry@yahoo.com,398-362-0131,************3312,0
Resort Hotel,0,73,2015,7,30,23,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,I,1,No Deposit,240.0,149.0,0,Transient,0.0,0,1,Check-Out,23/07/15,Karen Ingram,KIngram95@hotmail.com,593-604-3419,************8902,0
Resort Hotel,0,3,2015,7,30,23,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,149.0,0,Transient,154.0,1,1,Check-Out,24/07/15,Margaret Thomas,Margaret_T53@outlook.com,945-410-5612,************6188,1
Resort Hotel,0,0,2015,7,30,23,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,149.0,0,Transient,134.0,0,0,Check-Out,24/07/15,Erica Webster,Webster.Erica@outlook.com,166-786-2736,************9616,1
Resort Hotel,1,55,2015,7,30,23,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,146.0,149.0,0,Transient,112.0,0,0,Canceled,5/6/2015,Amy Brennan,AmyBrennan@gmail.com,320-091-2804,************1228,1
Resort Hotel,0,33,2015,7,30,23,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,149.0,0,Transient-Party,194.0,1,1,Check-Out,26/07/15,Sara Walker,Sara.Walker@mail.com,695-406-8471,************9582,3
Resort Hotel,1,19,2015,7,30,23,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,153.0,0,0,Canceled,7/7/2015,Susan Nguyen,SusanNguyen50@yandex.com,958-544-4777,************2663,3
Resort Hotel,1,55,2015,7,30,23,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,135.0,0,0,Canceled,19/06/15,Brandon Davis,Davis_Brandon@att.com,716-835-8990,************5434,3
Resort Hotel,0,33,2015,7,30,23,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,149.0,0,Transient,184.0,0,1,Check-Out,26/07/15,Erica Castro,Erica.C@yandex.com,712-027-2382,************4192,3
Resort Hotel,1,19,2015,7,30,23,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,149.0,0,Transient,210.0,0,0,Canceled,6/7/2015,Brandon Moses,Brandon_M@protonmail.com,919-163-2010,************7775,4
Resort Hotel,1,19,2015,7,30,23,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,240.0,178.0,0,Transient,139.0,0,0,Canceled,7/7/2015,Sara Cherry,Sara.Cherry@gmail.com,761-057-3819,************6250,4
Resort Hotel,0,117,2015,7,30,23,2,3,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,241.0,149.0,0,Transient,101.46,1,0,Check-Out,28/07/15,Amber Jarvis,Amber_J@yandex.com,141-943-6271,************3393,5
Resort Hotel,1,72,2015,7,30,23,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,145.0,0,0,Canceled,4/7/2015,Carla Sweeney,CarlaSweeney@hotmail.com,355-106-3208,************2678,6
Resort Hotel,1,19,2015,7,30,23,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,173.0,0,0,Canceled,6/7/2015,Laura Koch,Laura_Koch28@aol.com,672-540-9693,************4006,4
Resort Hotel,0,34,2015,7,30,23,2,6,3,0,0,HB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,171.0,149.0,0,Transient,217.05,1,1,Check-Out,31/07/15,Heather Gonzales,Heather_G@att.com,676-848-8743,************3252,8
Resort Hotel,0,9,2015,7,30,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient-Party,164.0,0,2,Check-Out,26/07/15,Gloria Ferguson,Gloria_Ferguson@yahoo.com,315-510-7902,************6796,2
Resort Hotel,0,8,2015,7,30,24,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,149.0,0,Transient-Party,173.0,0,2,Check-Out,26/07/15,Mark Mclean,Mark.M@gmail.com,468-328-4824,************2645,2
Resort Hotel,1,36,2015,7,30,24,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,112.5,0,0,Canceled,22/07/15,Amanda Williams,Williams.Amanda58@gmail.com,396-326-2739,************6196,1
Resort Hotel,0,22,2015,7,30,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient-Party,153.0,0,2,Check-Out,26/07/15,Gary Johnson,Johnson_Gary45@yahoo.com,251-187-7004,************2876,2
Resort Hotel,0,22,2015,7,30,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient-Party,173.0,0,2,Check-Out,26/07/15,Michael Cooper,Cooper_Michael@verizon.com,685-520-6387,************7981,2
Resort Hotel,0,22,2015,7,30,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient-Party,153.0,0,2,Check-Out,26/07/15,Kimberly Brown,Kimberly.Brown68@xfinity.com,595-599-9186,************3995,2
Resort Hotel,0,36,2015,7,30,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,149.0,0,Transient,134.0,0,0,Check-Out,26/07/15,Amanda Lawson,Amanda.L@hotmail.com,754-360-7089,************8358,2
Resort Hotel,0,22,2015,7,30,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient-Party,153.0,0,2,Check-Out,26/07/15,Aaron Khan,AKhan@hotmail.com,736-445-7785,************4413,2
Resort Hotel,1,22,2015,7,30,24,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,149.0,0,Transient,233.0,0,2,Canceled,14/07/15,Brenda Kim,Kim_Brenda@outlook.com,328-626-3279,************8105,2
Resort Hotel,0,18,2015,7,30,24,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,G,0,No Deposit,250.0,149.0,0,Transient,154.0,0,0,Check-Out,26/07/15,Melinda Green,Melinda.G18@comcast.net,773-103-1385,************8874,2
Resort Hotel,0,8,2015,7,30,24,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,149.0,0,Transient-Party,173.0,0,2,Check-Out,26/07/15,Brittany Weiss,Weiss.Brittany79@gmail.com,578-429-5337,************1151,2
Resort Hotel,1,67,2015,7,30,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,135.0,0,1,Canceled,6/7/2015,Steven Johnson,Steven.J@comcast.net,436-054-1484,************2445,2
Resort Hotel,1,105,2015,7,30,24,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6.0,149.0,0,Transient,132.5,0,0,Canceled,1/7/2015,Michael Yates,Michael_Yates@hotmail.com,572-904-0318,************6133,2
Resort Hotel,0,1,2015,7,30,24,1,2,3,0,0,BB,RUS,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,149.0,0,Transient,222.67,0,0,Check-Out,27/07/15,Justin Harmon,Justin_Harmon39@comcast.net,156-858-7283,************9559,3
Resort Hotel,1,67,2015,7,30,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,135.0,0,1,Canceled,6/7/2015,David Durham,DavidDurham@aol.com,761-542-1303,************4281,2
Resort Hotel,0,39,2015,7,30,24,0,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,149.0,0,Transient,107.0,0,0,Check-Out,26/07/15,Jessica Gordon,JGordon@gmail.com,599-326-5598,************1563,2
Resort Hotel,1,45,2015,7,30,24,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,127.0,0,0,Canceled,17/06/15,Cindy Jones,Jones.Cindy84@xfinity.com,493-025-1887,************2329,3
Resort Hotel,1,45,2015,7,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,135.0,0,0,Canceled,18/06/15,Dr. Shannon Keith,Dr..K69@yandex.com,627-515-3563,************4961,4
Resort Hotel,0,14,2015,7,30,24,2,2,2,0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,149.0,0,Transient,149.7,1,1,Check-Out,28/07/15,Ronald Willis,RWillis17@mail.com,852-988-7157,************5927,4
Resort Hotel,1,53,2015,7,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,161.25,0,0,Canceled,8/6/2015,Terry Baker,Terry_B@comcast.net,530-218-7252,************4470,4
Resort Hotel,0,28,2015,7,30,24,2,2,2,0,0,BB,ALB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,149.0,0,Transient,107.0,0,0,Check-Out,28/07/15,Cole Herman,Cole.Herman@outlook.com,931-082-3095,************9474,4
Resort Hotel,0,55,2015,7,30,24,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,149.0,0,Transient-Party,75.44,0,1,Check-Out,29/07/15,Sara Boyer,Sara_Boyer@comcast.net,930-220-0423,************7432,5
Resort Hotel,0,55,2015,7,30,24,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,149.0,0,Transient-Party,75.44,0,1,Check-Out,29/07/15,Jacob Mueller,Mueller.Jacob@gmail.com,676-536-3957,************3104,5
Resort Hotel,0,25,2015,7,30,24,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,149.0,0,Transient,115.0,0,0,Check-Out,31/07/15,Alicia Underwood,Underwood.Alicia@aol.com,435-452-8261,************4047,7
Resort Hotel,1,43,2015,7,30,24,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,149.0,0,Transient,159.2,0,1,Canceled,14/07/15,Cheryl Hubbard,Cheryl_H@att.com,565-381-8954,************2554,7
Resort Hotel,1,109,2015,7,30,24,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,163.29,0,2,Canceled,22/04/15,Jason Thompson,Thompson_Jason96@comcast.net,871-877-8895,************2380,7
Resort Hotel,1,62,2015,7,30,24,2,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,149.0,0,Transient,210.0,0,0,Canceled,25/05/15,Katherine Young,Katherine.Young@yandex.com,785-819-5573,************6374,8
Resort Hotel,0,25,2015,7,30,24,2,6,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,154.0,0,2,Check-Out,1/8/2015,Mrs. Jessica Armstrong DDS,Mrs..DDS@outlook.com,611-707-5655,************5920,8
Resort Hotel,0,43,2015,7,30,24,2,7,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,166.0,0,0,Check-Out,2/8/2015,Paul Miller,Paul_Miller@xfinity.com,944-564-9431,************7859,9
Resort Hotel,0,35,2015,7,30,24,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95.0,149.0,0,Transient,132.5,0,0,Check-Out,3/8/2015,Larry Oconnor,Oconnor.Larry@gmail.com,703-627-2916,************8954,10
Resort Hotel,1,42,2015,7,30,24,3,7,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,149.0,0,Transient,107.0,0,0,Canceled,26/06/15,Sherry Fowler,Fowler_Sherry@gmail.com,764-788-4425,************1389,10
Resort Hotel,1,312,2015,7,30,24,4,10,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,149.0,0,Contract,121.98,0,1,Canceled,21/07/15,Gregory Hill,GHill49@outlook.com,849-382-6607,************6875,14
Resort Hotel,0,30,2015,7,30,25,0,0,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,149.0,0,Transient,0.0,0,0,Check-Out,25/07/15,Alexandra Lynch DDS,DDS_Alexandra@mail.com,544-061-4161,************6606,0
Resort Hotel,0,47,2015,7,30,25,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,261.0,149.0,0,Transient,133.0,0,0,Check-Out,28/07/15,Luis Richmond,Luis.Richmond@mail.com,219-818-0316,************8990,3
Resort Hotel,0,40,2015,7,30,25,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,134.0,149.0,0,Transient,107.0,0,0,Check-Out,26/07/15,Scott Hunt,Hunt_Scott@aol.com,254-643-5742,************3634,1
Resort Hotel,0,11,2015,7,30,25,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,241.0,149.0,0,Transient,117.81,0,0,Check-Out,26/07/15,Chase Brennan,Chase_Brennan@aol.com,622-308-5544,************3759,1
Resort Hotel,0,39,2015,7,30,25,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,134.0,149.0,0,Transient,107.0,0,0,Check-Out,26/07/15,Margaret Scott,MScott@mail.com,672-451-1814,************5463,1
Resort Hotel,1,39,2015,7,30,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,120.6,0,0,Canceled,11/7/2015,Amy Evans,Evans_Amy@verizon.com,215-809-4376,************5414,1
Resort Hotel,0,1,2015,7,30,25,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,240.0,149.0,0,Transient,147.0,0,0,Check-Out,27/07/15,Mario Delgado,Delgado_Mario@verizon.com,658-896-3009,************8739,2
Resort Hotel,1,12,2015,7,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,153.0,0,2,Canceled,14/07/15,Chase Guzman,Chase_G61@mail.com,440-533-4911,************3144,2
Resort Hotel,1,16,2015,7,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,149.0,0,Transient,153.0,0,1,Canceled,10/7/2015,Todd Cardenas,Todd.C48@gmail.com,758-578-1419,************4563,2
Resort Hotel,1,16,2015,7,30,25,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,134.0,0,0,Canceled,23/07/15,Jennifer Berger,JenniferBerger89@mail.com,479-956-6480,************5831,2
Resort Hotel,0,12,2015,7,30,25,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,149.0,0,Transient,153.0,0,1,Check-Out,27/07/15,Tara Turner,Tara_Turner61@outlook.com,886-379-1717,************5277,2
Resort Hotel,0,51,2015,7,30,25,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,149.0,0,Transient,118.0,0,0,Check-Out,28/07/15,James Baker,Baker.James@gmail.com,945-569-5164,************1637,3
Resort Hotel,0,67,2015,7,30,25,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,149.0,0,Transient,134.0,0,1,Check-Out,29/07/15,Douglas Obrien,Douglas_O28@yahoo.com,458-993-1040,************1250,4
Resort Hotel,0,52,2015,7,30,25,2,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,149.0,0,Transient,135.0,0,2,Check-Out,30/07/15,Hannah Davis,Hannah.Davis@outlook.com,105-363-3307,************6586,5
Resort Hotel,0,25,2015,7,30,25,2,3,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,149.0,0,Transient,158.77,0,2,Check-Out,30/07/15,Lauren King,LKing@att.com,977-709-2376,************2700,5
Resort Hotel,0,94,2015,7,30,25,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,134.0,1,1,Check-Out,30/07/15,Diana Sanchez,DianaSanchez@comcast.net,969-126-4976,************9798,5
Resort Hotel,1,54,2015,7,30,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,134.0,0,0,Canceled,26/06/15,Jonathan Bryant,Jonathan_B80@xfinity.com,692-175-0678,************8133,5
Resort Hotel,0,33,2015,7,30,25,2,3,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,149.0,0,Transient,142.03,0,1,Check-Out,30/07/15,Steven Bernard,Steven.Bernard@aol.com,467-529-4791,************8468,5
Resort Hotel,0,47,2015,7,30,25,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,240.0,149.0,0,Transient,240.0,0,0,Check-Out,30/07/15,Michelle Alvarado,MichelleAlvarado@hotmail.com,294-219-1398,************3445,5
Resort Hotel,0,43,2015,7,30,25,2,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,149.0,0,Transient,134.0,0,0,Check-Out,31/07/15,Jason Dudley,Jason_D@zoho.com,797-254-5882,************9651,6
Resort Hotel,1,87,2015,7,30,25,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,134.0,0,3,Canceled,2/6/2015,Michael Hood,Michael_H87@att.com,824-153-8925,************5884,6
Resort Hotel,0,54,2015,7,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,149.0,0,Transient,147.0,0,0,Check-Out,1/8/2015,Shannon Parker,Shannon_P@yahoo.com,425-612-8160,************9575,7
Resort Hotel,0,32,2015,7,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,149.0,0,Transient,176.0,1,0,Check-Out,1/8/2015,Evan Lynch,Lynch.Evan@att.com,826-629-2636,************7496,7
Resort Hotel,1,29,2015,7,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,149.0,0,Transient,120.6,0,1,Canceled,27/06/15,Julia Clark,JuliaClark@verizon.com,151-561-1978,************3105,7
Resort Hotel,1,96,2015,7,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,166.0,0,1,Canceled,12/5/2015,Dwayne Murphy,Murphy.Dwayne@outlook.com,995-936-2235,************1446,7
Resort Hotel,1,100,2015,7,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,134.0,0,0,Canceled,17/04/15,Daniel Sheppard,Daniel.S27@comcast.net,609-073-0391,************6062,7
Resort Hotel,0,54,2015,7,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,149.0,0,Transient,147.0,0,0,Check-Out,1/8/2015,Martha Barr,Martha.Barr@yahoo.com,135-238-9258,************1152,7
Resort Hotel,0,75,2015,7,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,149.0,0,Transient,167.0,0,1,Check-Out,1/8/2015,Michael Trevino,MTrevino@hotmail.com,336-833-0685,************3450,7
Resort Hotel,0,31,2015,7,30,25,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,149.0,0,Transient,107.2,1,0,Check-Out,1/8/2015,Edward Garcia,Garcia.Edward18@yandex.com,710-114-5663,************4753,7
Resort Hotel,1,25,2015,7,30,25,2,6,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,149.0,0,Transient,131.63,0,0,Canceled,3/7/2015,Angela Marshall,AMarshall@verizon.com,783-806-4887,************3125,8
Resort Hotel,0,61,2015,7,30,25,2,6,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,105.0,149.0,0,Transient,233.05,1,0,Check-Out,2/8/2015,Kelsey Porter,Porter.Kelsey@gmail.com,145-243-6143,************4418,8
Resort Hotel,0,60,2015,7,30,25,2,6,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,147.0,149.0,0,Transient,90.12,0,1,Check-Out,2/8/2015,Vicki Williams,VWilliams@zoho.com,786-996-0203,************9081,8
Resort Hotel,1,31,2015,7,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,120.6,0,1,Canceled,29/06/15,Cathy Graham,CGraham@att.com,764-578-9618,************7507,9
Resort Hotel,1,107,2015,7,30,25,3,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,125.0,0,2,Canceled,15/04/15,Tony Guerrero,Tony.G30@yahoo.com,187-586-5500,************7063,9
Resort Hotel,1,31,2015,7,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,149.0,0,Transient,154.0,0,1,Canceled,29/06/15,Brad Dougherty,Dougherty.Brad24@xfinity.com,397-016-7728,************7946,9
Resort Hotel,0,115,2015,7,30,25,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,120.6,0,2,Check-Out,4/8/2015,Eric Martinez,Eric_Martinez@aol.com,357-870-9729,************1344,10
Resort Hotel,0,59,2015,7,30,25,4,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,149.0,0,Contract,114.25,0,1,Check-Out,6/8/2015,David Murphy,Murphy.David@mail.com,699-033-9443,************6550,12
Resort Hotel,1,85,2015,7,30,25,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,149.0,0,Contract,107.0,0,0,Canceled,3/7/2015,Jennifer Brock,Jennifer_Brock64@comcast.net,351-556-0893,************1160,14
Resort Hotel,0,0,2015,7,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,149.0,0,Transient,88.55,0,0,Check-Out,1/8/2015,Dr. Mark Singleton MD,MD.Dr.50@aol.com,444-100-4658,************6344,7
Resort Hotel,1,299,2015,7,30,25,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,149.0,0,Transient,149.0,0,1,Canceled,25/03/15,Stacy Fernandez,Fernandez_Stacy@zoho.com,455-930-0724,************8144,7
Resort Hotel,0,50,2015,7,30,25,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,240.0,149.0,0,Transient,195.0,1,0,Check-Out,1/8/2015,Cynthia Palmer,Cynthia_Palmer78@gmail.com,467-210-2343,************8628,7
